zeo_id,largest_included_sphere,largest_free_sphere,largest_included_sphere_along_free_sphere_path,Unitcell_volume:,Density:,ASA_A^2:,NASA_A^2:,num_1d_chan,num_2d_chan,num_3d_chan,num_chan
h8246545,4.4289,3.69255,4.4289,2857.87,1.95503,357.606,0.0,2,0,0,2
h8246550,4.10281,3.26235,4.10281,2149.03,1.85706,311.823,0.0,4,0,0,4
h8246551,5.57068,4.88685,5.56571,3079.96,1.81406,386.67,0.0,2,0,0,2
h8246553,4.77946,3.02883,4.77407,3498.91,1.82497,556.652,0.0,2,0,0,2
h8246554,4.53723,3.94134,4.39369,1812.38,1.98181,225.342,0.0,4,0,0,4
h8246555,3.30412,3.10877,3.23923,2690.17,2.07691,202.204,0.0,4,0,0,4
h8246561,3.89127,3.12601,3.89127,2488.13,1.92476,234.807,0.0,4,0,0,4
h8246562,4.64106,4.36869,4.63789,1815.18,2.19861,183.78,0.0,4,0,0,4
h8246565,4.60082,3.72299,4.60082,2667.41,1.79539,419.75,0.0,4,0,0,4
h8246567,4.50129,4.22668,4.48785,3232.38,1.97545,307.316,5.53498,2,0,0,2
h8246568,6.36148,6.03656,6.36148,3130.79,2.03955,180.922,9.71714,2,0,0,2
h8246573,4.31794,4.08307,4.31487,2024.62,2.16828,228.616,0.0,4,0,0,4
h8246576,4.26954,3.03142,4.12997,3058.66,2.08764,162.574,38.3238,4,0,0,4
h8246577,4.99231,4.58393,4.9877,2829.19,1.97485,311.327,0.0,4,0,0,4
h8246581,5.43092,4.39556,5.43092,2513.73,1.90516,308.022,0.0,2,0,0,2
h8246583,4.39226,3.67464,4.3574,3008.34,1.98991,351.319,0.0,4,0,0,4
h8246590,4.93406,4.81793,4.93406,3034.3,2.10441,284.492,0.0,4,0,0,4
h8246594,6.04606,3.50835,6.03081,3780.04,1.68924,660.62,0.0,0,2,0,2
h8246597,3.89356,3.16008,3.89356,2924.27,2.04711,150.353,35.7899,4,0,0,4
h8246598,5.13878,4.26279,5.13704,2935.09,2.17553,262.721,0.0,4,0,0,4
h8246599,5.70384,4.05089,5.6938,3437.36,1.85764,478.808,0.0,2,0,0,2
h8246602,8.31491,7.99687,8.31491,3543.61,1.80195,418.637,0.0,4,0,0,4
h8246610,4.1419,3.70631,4.14026,3150.59,2.02673,326.625,0.0,4,0,0,4
h8246618,4.19459,3.87488,4.19459,2401.89,1.99386,279.8,0.0,4,0,0,4
h8246629,3.42276,2.96612,3.41048,1993.81,2.00163,199.167,0.0,0,0,0,0
h8246631,4.33335,3.17945,4.16585,2362.23,2.02734,232.603,0.0,2,0,0,2
h8246637,4.21593,3.45759,4.07348,2878.82,1.9408,178.403,88.4582,4,0,0,4
h8246640,4.40014,2.86496,4.39973,2491.37,1.92226,287.985,0.0,0,0,0,0
h8246643,4.72979,3.5332,4.71691,3440.24,1.85609,379.495,25.4821,4,0,0,4
h8246651,6.34776,5.99718,6.34709,1697.0,1.88138,182.007,0.0,2,0,0,2
h8246656,4.838,3.79453,4.838,3232.32,1.85201,444.63,0.0,2,0,0,2
h8246659,3.96776,3.44931,3.96776,2964.78,2.01914,220.345,66.0819,4,0,0,4
h8246660,4.77584,3.66735,4.77584,2426.7,1.97349,306.654,0.0,4,0,0,4
h8246667,3.43907,2.87963,3.43735,2759.59,2.02465,319.348,0.0,0,0,0,0
h8246668,5.58358,4.47263,5.58122,2226.52,1.79243,312.448,0.0,2,0,0,2
h8246669,4.76068,3.98573,4.76068,3024.54,1.8473,378.091,0.20788,2,0,0,2
h8246671,3.62758,3.04358,3.60174,2509.32,2.06755,194.695,0.0,4,0,0,4
h8246697,3.3575,2.80692,3.3575,1482.2,2.15403,74.1998,0.0,0,0,0,0
h8246700,4.91393,4.57936,4.9134,2473.48,1.93616,259.559,0.0,2,0,0,2
h8246702,4.69602,4.30035,4.69602,2991.64,2.13441,235.007,0.0,2,0,0,2
h8246709,4.98322,3.77231,4.98322,2976.6,1.87705,424.079,0.0,4,0,0,4
h8246716,4.84024,3.40393,4.83293,2405.38,1.99098,273.065,0.0,2,0,0,2
h8246723,4.12738,3.54223,4.08392,2490.23,1.92313,340.216,0.0,4,0,0,4
h8246747,3.94048,3.27065,3.92554,2793.67,1.99996,329.635,0.0,2,0,0,2
h8246757,3.64332,3.20369,3.64332,2813.54,1.98583,261.468,31.1302,2,0,0,2
h8246764,3.50229,3.0455,3.48953,2761.9,2.02296,327.958,0.0,4,0,0,4
h8246768,3.89934,3.52617,3.89014,2877.46,2.08041,282.62,0.0,2,0,0,2
h8246790,6.99542,6.2575,6.99542,3812.91,1.67468,517.913,0.0,2,0,0,2
h8246795,4.84626,4.11018,4.84248,3713.61,1.71946,653.88,0.0,0,2,0,2
h8246798,5.95796,5.33656,5.95796,2705.61,1.77004,301.303,12.253,2,0,0,2
h8246800,4.37141,4.05282,4.37118,2947.82,2.03076,317.409,0.0,2,0,0,2
h8246802,4.53741,4.24177,4.52248,3196.96,1.99734,292.022,0.0,4,0,0,4
h8246803,5.09183,4.46493,5.08059,2374.17,1.84905,312.361,0.0,2,0,0,2
h8246805,5.08631,4.80063,5.08496,1977.38,2.01826,175.429,0.0,2,0,0,2
h8246806,5.03047,4.58587,5.03047,2314.39,2.06925,201.256,0.0,2,0,0,2
h8246808,4.15355,3.54863,4.15355,2956.8,2.02459,198.336,15.5869,2,0,0,2
h8246812,4.03953,3.22912,4.03302,2841.69,1.96616,373.269,0.0,0,2,0,2
h8246818,6.82544,6.54285,6.82544,2231.59,1.96719,238.808,0.0,2,0,0,2
h8246823,5.00638,4.17457,5.00249,2479.54,1.93142,257.36,4.86746,2,0,0,2
h8246834,4.33278,3.98469,4.32021,1816.16,1.97768,230.991,0.0,2,0,0,2
h8246835,4.84078,3.07047,4.82009,3055.65,1.95909,344.244,0.114909,2,0,0,2
h8246840,4.64333,3.46606,4.6177,2399.32,1.82967,347.535,0.0,2,0,0,2
h8246844,4.16134,3.77425,4.16134,2178.24,1.83215,250.349,15.0407,2,0,0,2
h8246848,4.81294,4.50897,4.81268,2453.45,1.95197,223.905,0.0,2,0,0,2
h8246856,7.01466,6.45061,7.01466,4019.27,1.58869,503.11,17.8429,2,0,0,2
h8246860,6.58223,6.49271,6.57018,2668.76,2.09356,274.548,0.0,2,0,0,2
h8246861,4.68564,3.66994,4.68504,2309.47,2.07365,226.048,0.0,2,0,0,2
h8246862,4.49521,4.1812,4.49521,2633.19,1.81872,418.586,0.0,2,0,0,2
h8246877,4.82265,4.53837,4.81658,2740.1,2.03906,195.607,0.0,2,0,0,2
h8246880,3.89694,3.18152,3.63948,2490.28,2.08335,228.914,0.0,4,0,0,4
h8246887,4.74168,3.1697,4.71975,2706.24,1.9171,332.603,0.0,2,0,0,2
h8246888,4.84766,4.5326,4.84766,3242.26,1.96943,294.289,21.6739,2,0,0,2
h8246889,3.88129,3.09252,3.81114,2398.74,1.99648,273.556,4.00357,2,0,0,2
h8246898,4.92613,3.55534,4.91493,3356.71,1.90228,440.988,0.0,2,0,0,2
h8246925,3.35674,3.24598,3.35281,2205.64,2.17128,93.4041,0.0,4,0,0,4
h8246935,4.09029,3.27043,4.09029,1802.16,1.99304,170.404,0.0,2,0,0,2
h8246940,3.83167,2.82951,3.57056,2959.5,2.02274,341.558,0.0,0,0,0,0
h8246945,3.65339,3.10561,3.64431,1887.46,2.32585,103.135,0.0,4,0,0,4
h8246950,4.49958,3.88884,4.49958,2598.06,1.99693,272.149,0.0,2,0,0,2
h8246965,4.25944,3.42302,4.24745,3231.72,1.97585,372.874,0.0,2,0,0,2
h8246971,3.5836,3.40387,3.5836,2450.03,1.95469,284.875,0.0,4,0,0,4
h8246972,3.72087,2.84844,3.67776,2131.01,2.24731,178.199,0.0,0,0,0,0
h8246973,4.79586,3.2011,4.79586,2971.84,2.01434,310.846,0.0,2,0,0,2
h8246985,3.50724,3.08608,3.50724,2512.43,1.90614,178.447,48.5791,4,0,0,4
h8246987,3.56279,2.94911,3.56279,2417.35,2.14621,106.42,9.63614,0,0,0,0
h8247002,4.44375,3.91735,4.44375,2988.37,2.0032,380.965,0.0,2,0,0,2
h8247007,3.61877,3.14942,3.61877,1210.43,1.97824,124.357,0.0,4,0,0,4
h8247013,3.32479,3.01654,3.307,2107.95,2.08257,185.219,0.0,3,0,0,3
h8247019,3.03543,2.86299,3.03484,1525.12,2.35508,107.485,0.0,0,0,0,0
h8247032,5.2599,4.39104,5.2599,2682.75,2.08265,297.674,0.0,4,0,0,4
h8247036,4.43431,3.78568,4.23675,3094.25,2.06363,159.734,4.34616,2,0,0,2
h8247037,4.53152,3.02057,3.60197,3142.36,2.03204,317.491,0.0,2,0,0,2
h8247053,4.1019,2.93907,4.1019,2351.31,2.03675,255.429,0.0,0,0,0,0
h8247058,3.08003,2.88939,3.07892,1806.36,2.43028,147.035,0.0,0,0,0,0
h8247073,3.50541,2.98236,3.50541,1851.54,2.15543,153.281,0.0,0,0,0,0
h8247158,3.68404,3.04462,3.67384,1953.98,2.04243,118.079,1.9754,2,0,0,2
h8247179,3.26154,2.89204,3.26154,2352.07,2.0361,173.497,0.0,0,0,0,0
h8247214,4.41754,3.45504,4.41754,2037.28,1.95892,209.467,0.0,2,0,0,2
h8247215,6.14456,5.51212,6.14456,3151.78,1.77272,415.015,0.0,2,0,0,2
h8247218,6.01267,5.80038,6.01267,3655.45,1.74682,516.403,0.0,2,0,0,2
h8247220,5.20633,4.42217,5.20633,2584.82,1.85276,362.701,0.0,2,0,0,2
h8247227,4.75329,4.03869,4.75329,2993.16,1.99999,275.867,0.0,2,0,0,2
h8247233,4.59753,4.42577,4.58315,1697.06,1.88131,218.029,0.0,4,0,0,4
h8247234,6.60258,5.55258,6.60258,3289.85,1.81963,424.061,0.0,2,0,0,2
h8247236,3.856,3.11911,3.85001,2444.1,1.95943,243.008,0.0,8,0,0,8
h8247244,5.4306,4.77294,5.4306,2879.28,1.80189,437.101,0.0,4,0,0,4
h8247253,3.66346,3.08895,3.66346,2358.57,2.03049,164.411,31.2429,2,0,0,2
h8247260,4.98866,3.71592,4.98866,3251.07,1.96409,301.483,0.0,2,0,0,2
h8247261,5.26102,3.77532,5.26102,3206.15,1.86713,388.458,0.0,4,0,0,4
h8247263,3.81693,3.5078,3.81163,1424.06,1.96172,157.188,0.0,4,0,0,4
h8247273,4.58727,3.87147,4.58727,2987.75,1.87004,385.204,0.0,0,2,0,2
h8247289,4.51835,4.40417,4.51158,1498.03,2.13126,121.128,0.0,2,0,0,2
h8247291,4.86985,4.59814,4.86685,3049.22,1.96323,278.094,2.95681,4,0,0,4
h8247292,4.61081,4.34837,4.6089,3193.34,1.9996,247.136,4.70868,2,0,0,2
h8247301,3.81105,2.79374,3.81105,3118.96,2.04728,263.887,0.0,0,0,0,0
h8247312,3.7359,2.93118,3.72639,3140.3,2.03337,291.923,2.48567,0,0,0,0
h8247314,5.06705,4.93706,5.06705,3000.88,1.99485,259.626,0.0,4,0,0,4
h8247350,4.72111,3.30513,4.7132,2510.39,2.06666,229.221,0.508732,2,0,0,2
h8247390,5.63404,5.44684,5.61647,3078.28,1.94469,297.163,0.0,4,0,0,4
h8247409,3.36428,3.13427,3.34873,2043.54,2.14821,119.15,0.185942,2,0,0,2
h8247410,5.2347,4.58404,5.23392,3348.97,1.90668,360.829,0.0,2,0,0,2
h8247414,4.41631,3.15725,4.39001,2951.04,2.02854,319.561,0.0,2,0,0,2
h8247433,3.90548,3.56832,3.90548,1952.85,2.04361,169.741,0.0,4,0,0,4
h8247446,5.06609,4.75663,5.05721,2929.94,1.90694,317.7,0.0,4,0,0,4
h8247447,6.24816,5.46356,6.24816,3183.44,1.88045,340.689,8.87304,2,0,0,2
h8247501,4.00089,3.00776,4.00089,1916.77,2.08208,111.83,0.0,4,0,0,4
h8247519,4.7011,3.56041,4.6831,2621.12,2.13162,189.899,0.0,4,0,0,4
h8247521,4.82154,4.35521,4.69542,2990.95,2.00147,241.714,0.0,4,0,0,4
h8247522,4.1157,3.87909,4.11552,2583.86,2.16235,178.466,0.0,4,0,0,4
h8247563,3.25519,3.01673,3.24017,2390.36,2.17044,169.143,0.0,4,0,0,4
h8247600,4.05562,3.17284,4.05562,3023.22,1.98011,361.203,1.57375,4,0,0,4
h8247602,4.40579,3.96055,4.40334,2497.63,2.07722,200.515,0.0,2,0,0,2
h8247609,4.83492,4.14798,4.82371,2895.44,1.79183,422.195,0.0,2,0,0,2
h8247610,3.47679,3.12038,3.47679,2951.76,2.02804,231.521,0.0,4,0,0,4
h8247614,4.87937,4.45945,4.87478,2845.47,2.1038,266.347,0.0,4,0,0,4
h8247619,5.70236,5.35669,5.70236,1809.78,1.98466,147.311,0.0,2,0,0,2
h8247625,4.50294,4.0905,4.50294,2432.19,2.13312,224.141,0.0,2,0,0,2
h8247627,5.25916,4.76657,5.259,2174.98,2.20188,253.608,0.0,2,0,0,2
h8247653,4.46031,4.10885,4.46031,2042.04,2.14979,103.362,0.0,2,0,0,2
h8247655,4.3735,3.25747,4.36911,3098.71,1.93187,378.764,0.0,4,0,0,4
h8247667,3.40177,2.99548,3.39053,2418.62,1.98007,236.583,0.0,0,0,0,0
h8247685,4.18153,2.80677,4.18153,2564.54,2.02303,262.275,0.0,0,0,0,0
h8247693,3.43357,2.93872,3.43353,2782.51,2.15141,179.032,0.0464855,0,0,0,0
h8247707,4.2224,3.35514,4.22029,2585.28,2.0068,245.583,0.0,2,0,0,2
h8247709,4.14698,3.29693,4.1104,2665.82,2.09588,262.083,0.0,2,0,0,2
h8247717,3.81568,3.54092,3.8002,2220.71,2.15654,141.747,8.34605,4,0,0,4
h8247719,3.53274,3.03623,3.53274,1719.6,2.08874,163.91,0.0,2,0,0,2
h8247729,4.81301,3.80949,4.80523,3070.62,2.07952,235.811,0.0,2,0,0,2
h8247779,3.74685,3.00179,3.73925,1861.57,1.92943,263.868,0.0,0,1,0,1
h8247918,4.37614,3.44519,4.36723,2763.99,2.02144,370.593,0.0,0,2,0,2
h8247952,4.6047,4.53665,4.6047,1814.56,2.19936,120.62,0.0,2,0,0,2
h8248077,3.11111,2.98415,3.11111,1596.79,2.24938,63.3241,0.0,0,0,0,0
h8248109,3.85839,2.84129,3.79858,2220.34,1.97715,174.446,0.092971,0,0,0,0
h8248115,3.52576,2.94153,3.51733,2091.12,2.09934,138.14,0.0,0,0,0,0
h8248117,4.32779,3.91162,4.31781,2214.72,1.98217,270.075,0.0,2,0,0,2
h8248255,3.72078,3.32211,3.70771,2676.28,2.38592,138.184,0.0,2,0,0,2
h8248268,11.9637,11.81918,11.96296,3296.95,1.45257,403.223,0.0,2,0,0,2
h8248286,3.53615,2.9585,3.38988,2315.65,2.06812,237.008,0.0,0,0,0,0
h8248301,4.76257,4.13278,4.76257,3488.6,1.83036,564.978,0.0,4,0,0,4
h8248308,5.64517,3.99486,5.6356,3214.57,1.86224,435.778,0.0,2,0,0,2
h8248323,3.59429,3.41057,3.57899,2281.09,2.09945,197.755,0.0,4,0,0,4
h8248324,4.84306,4.66638,4.84306,3164.96,2.01753,366.748,0.0,2,0,0,2
h8248343,4.32788,3.29332,4.32788,2428.45,1.97206,179.497,52.3029,2,0,0,2
h8248352,4.3841,4.2768,4.3734,1486.33,1.87953,189.3,0.0,2,0,0,2
h8248356,3.53859,2.80494,3.52614,2537.69,2.2017,143.396,0.0,0,0,0,0
h8248358,4.42379,3.49775,4.41794,3025.92,2.11023,236.548,0.0,2,0,0,2
h8248359,4.24623,3.55728,4.24623,2294.21,2.08745,178.064,0.0,2,0,0,2
h8248364,5.65493,5.42727,5.65493,2766.34,2.01972,282.05,0.0,2,0,0,2
h8248367,3.80055,3.48862,3.80055,2083.09,1.91584,249.721,0.0,2,0,0,2
h8248375,3.27487,3.04298,3.26835,1387.86,2.30045,81.1462,0.0,4,0,0,4
h8248394,5.05499,4.79162,5.05223,3160.06,2.02065,243.791,0.0,2,0,0,2
h8248439,4.74901,4.07403,4.74901,2929.41,2.17976,186.336,0.0,2,0,0,2
h8248498,4.63119,3.01237,4.6056,2578.71,1.85715,390.218,0.0,0,2,0,2
h8248500,4.15496,3.17466,4.11255,2458.35,2.11041,154.555,13.4209,2,0,0,2
h8248511,4.40159,4.11215,4.40132,2987.68,2.13724,171.087,0.0,2,0,0,2
h8248606,3.95149,3.40388,3.92812,2182.22,2.19457,137.729,0.0,2,0,0,2
h8248696,4.48868,3.01993,4.46567,3052.39,1.83044,428.777,0.0,8,0,0,8
h8248709,4.83661,4.46989,4.83661,2240.12,1.78154,353.667,0.0,4,0,0,4
h8248710,5.24018,3.30749,5.23562,2972.92,1.61089,591.627,0.0,0,2,0,2
h8248714,4.87067,4.26553,4.87067,2825.67,1.69484,460.85,0.0,4,0,0,4
h8248715,4.38304,3.30868,4.1784,3571.77,1.78774,618.848,0.0,0,2,0,2
h8248721,5.82867,5.74315,5.81551,3765.09,1.69595,443.425,87.3654,4,0,0,4
h8248725,6.74242,6.54424,6.73988,3250.12,1.71908,402.099,1.45255,4,0,0,4
h8248726,5.58564,5.35745,5.56839,3380.95,1.88864,321.634,25.4639,4,0,0,4
h8248732,4.65815,3.8001,4.62059,2923.38,1.91122,388.376,0.0,4,0,0,4
h8248737,4.62043,3.88292,4.62043,3471.9,1.83916,445.497,0.0,4,0,0,4
h8248739,3.30312,2.72199,3.30312,2416.11,1.98213,215.139,12.8479,0,0,0,0
h8248757,3.57775,3.3416,3.50713,3138.54,2.03451,343.556,0.0,8,0,0,8
h8248769,4.52936,3.53543,4.52678,2496.23,1.91852,316.909,0.0,4,0,0,4
h8248779,4.42722,3.56489,4.42722,3421.62,1.86619,420.893,0.0,4,0,0,4
h8248781,4.3997,4.11721,4.3997,2786.87,2.00484,318.852,0.0,4,0,0,4
h8248787,4.12445,3.53699,4.12445,3033.16,2.1052,302.445,0.0,4,0,0,4
h8248790,3.57651,3.32649,3.56848,2171.0,2.20592,155.723,0.0,4,0,0,4
h8248795,4.00668,2.99155,3.99295,3501.45,1.82364,481.664,1.39196,0,0,0,0
h8248804,3.50506,2.95136,3.39621,2520.12,1.90033,279.694,1.38413,0,0,0,0
h8248841,3.94663,2.91031,3.93997,2303.11,1.73282,440.672,0.0,0,0,0,0
h8248842,4.06661,3.23019,4.06661,3292.72,1.93924,409.543,0.0,4,0,0,4
h8248849,4.45649,3.09774,4.45522,3269.57,1.95298,417.959,0.0,4,0,0,4
h8248855,4.10215,3.66089,4.02763,2319.54,2.06466,192.166,0.0,4,0,0,4
h8248889,4.02699,3.36578,4.02699,3106.25,2.05566,338.252,0.0,4,0,0,4
h8248890,3.89456,3.528,3.88729,2468.28,1.94024,316.014,0.0,4,0,0,4
h8248901,5.48781,5.33131,5.48164,2586.92,1.85126,273.497,0.845634,4,0,0,4
h8248902,5.30873,5.11025,5.30174,2547.28,1.88007,275.549,0.0,4,0,0,4
h8248915,4.77642,4.62589,4.76738,2734.97,2.04288,245.283,0.0,4,0,0,4
h8248921,3.73328,3.30156,3.73328,2709.9,2.06178,255.335,0.0,4,0,0,4
h8248925,4.29744,3.79198,4.28744,2729.65,2.04687,321.437,0.0,4,0,0,4
h8248932,3.5271,3.39856,3.50948,2311.62,2.07173,129.243,22.4871,4,0,0,4
h8248944,3.92399,3.34622,3.9082,2449.27,1.95529,281.189,0.0,4,0,0,4
h8248947,4.73729,4.57909,4.71169,2766.52,2.01959,311.742,0.0,4,0,0,4
h8248954,4.13819,3.61759,4.13152,3047.36,2.09538,305.312,0.0,4,0,0,4
h8248955,3.99672,2.78504,3.99041,2366.15,2.02399,248.957,0.0,0,0,0,0
h8248959,4.1888,3.07471,4.17825,2481.23,1.93011,227.255,0.0,4,0,0,4
h8248970,4.16231,3.27548,4.07785,2735.27,2.04266,250.138,0.0,4,0,0,4
h8248973,4.45391,3.78883,4.45391,2627.7,1.82252,391.752,1.40085,4,0,0,4
h8248987,4.01672,3.46233,4.00998,2490.41,1.923,323.555,0.0,4,0,0,4
h8248994,3.87082,3.37789,3.8638,2487.6,1.92517,269.979,0.0,4,0,0,4
h8249011,4.39475,4.00779,4.3943,2949.46,1.89432,322.798,0.0464855,4,0,0,4
h8249047,3.86669,3.18559,3.86487,2499.59,1.91594,262.813,0.0,4,0,0,4
h8249056,3.74772,3.23069,3.73922,2415.54,1.9826,252.68,0.0,4,0,0,4
h8249088,3.58482,3.16054,3.58376,1750.92,1.82344,224.771,0.0,4,0,0,4
h8249128,4.18127,3.6028,4.14018,2481.41,1.92997,316.513,0.0,4,0,0,4
h8249131,4.23247,3.16343,4.22582,2677.12,1.78888,395.202,0.0,4,0,0,4
h8249134,4.38994,3.73612,4.37924,3479.32,1.83524,478.027,0.0,4,0,0,4
h8249147,3.74935,2.99524,3.67944,2680.96,2.08403,244.006,0.0,0,0,0,0
h8249149,4.09867,3.00002,4.09606,3295.27,1.93775,391.177,0.0,1,0,0,1
h8249151,4.54761,4.29577,4.53751,1885.91,2.11615,197.528,0.0,4,0,0,4
h8249156,3.94525,3.02222,3.79191,2869.76,1.94693,334.888,0.0,0,2,0,2
h8249163,4.74158,4.35509,4.74158,2724.78,2.05052,284.385,0.0,4,0,0,4
h8249169,4.19123,3.66885,4.19123,2956.13,2.16005,258.135,0.0,4,0,0,4
h8249172,3.27031,2.92311,3.27031,1701.87,2.345,120.517,0.0,0,0,0,0
h8249173,3.42363,3.1977,3.41576,1740.58,2.29284,100.967,0.0,4,0,0,4
h8249191,3.75799,3.46974,3.68595,1947.5,2.04923,214.152,0.0,4,0,0,4
h8249214,4.01242,3.76104,4.01242,3035.24,2.10375,154.993,33.2512,4,0,0,4
h8249221,4.57053,4.24638,4.56816,3093.88,2.06388,248.08,0.0,4,0,0,4
h8249357,3.55618,3.10927,3.49934,2076.76,2.30602,115.616,0.0,4,0,0,4
h8249362,3.65869,3.30881,3.65262,2066.65,2.3173,142.568,0.0,4,0,0,4
h8249413,4.13122,3.47129,4.12542,3182.13,2.00664,336.572,0.0,4,0,0,4
h8249431,3.2734,3.02063,3.2734,2526.67,2.2113,184.849,0.0,4,0,0,4
h8249496,3.68126,3.31339,3.68126,2733.87,2.33566,193.551,0.0,4,0,0,4
h8249520,4.16817,3.78794,4.16612,2745.8,2.03482,194.093,0.889511,4,0,0,4
h8249577,3.81578,2.85111,3.71413,2672.5,2.09064,253.021,0.0,0,0,0,0
h8249700,3.74307,3.59245,3.74307,1873.85,2.12977,124.203,0.0,4,0,0,4
h8249702,3.20688,2.75552,3.11675,3027.05,2.10945,203.461,0.0,0,0,0,0
h8249704,3.58761,3.38972,3.58521,2283.48,2.09726,117.219,2.71134,4,0,0,4
h8249720,4.19432,3.90293,4.18373,3375.65,1.8916,362.92,0.205272,4,0,0,4
h8249722,4.75436,4.3444,4.75149,1966.69,2.02923,221.523,0.0,4,0,0,4
h8249759,3.43818,3.02622,3.43121,3132.37,2.03852,260.958,0.0,4,0,0,4
h8249937,5.36474,3.55177,5.35807,3708.11,1.72201,698.816,0.0,0,2,0,2
h8249941,4.29707,3.06743,4.29447,3380.24,1.88904,410.159,0.0,4,0,0,4
h8249947,4.92077,3.90773,4.84715,2879.41,2.2176,318.982,0.0,4,0,0,4
h8249963,6.93947,6.16359,6.93947,3565.99,1.56681,651.037,0.0,2,0,0,2
h8249965,5.67963,5.15134,5.67733,2817.2,1.98325,309.276,4.14871,2,0,0,2
h8249971,4.04017,2.9131,4.03545,1976.73,2.01893,196.764,0.0,0,0,0,0
h8249975,9.25702,8.63038,9.25702,4469.38,1.4287,594.309,68.1962,2,0,0,2
h8249976,9.11357,8.51192,9.0017,4328.05,1.47535,578.129,24.8747,2,0,0,2
h8249977,6.95701,6.16671,6.95143,3297.93,1.45214,580.025,3.11667,2,0,0,2
h8249978,8.36342,7.65354,8.28943,4157.5,1.53587,684.832,0.114909,4,0,0,4
h8249979,7.98695,7.38916,7.98695,4004.23,1.59466,558.744,45.6186,2,0,0,2
h8249985,6.82402,5.76071,6.82249,3549.25,1.5742,570.92,4.13413,2,0,0,2
h8249986,8.31224,7.75917,8.21935,4122.57,1.54889,652.632,1.41496,2,0,0,2
h8249987,8.89347,7.91106,8.89347,4212.98,1.51565,742.362,0.0,2,0,0,2
h8249991,6.68503,5.7901,6.62971,3705.97,1.723,365.6,56.4258,2,0,0,2
h8249996,5.7868,5.68174,5.7868,2146.03,1.67369,282.388,18.3376,2,0,0,2
h8249997,7.67976,6.6384,7.67976,4122.04,1.54909,544.521,8.82241,2,0,0,2
h8249998,6.52498,5.55499,6.37063,3533.41,1.58126,579.382,0.642971,2,0,0,2
h8249999,6.58652,5.60006,6.58652,3440.95,1.62375,535.277,0.0,2,0,0,2
h8250000,8.55596,7.64574,8.55011,4115.99,1.55136,509.226,61.902,2,0,0,2
h8250002,6.82359,6.37677,6.823,3348.83,1.66841,485.325,0.0,2,0,0,2
h8250009,8.64672,7.74992,8.64672,4122.94,1.54875,505.461,64.2519,2,0,0,2
h8250010,9.13897,9.03467,9.13897,3320.16,1.68282,416.675,0.957934,2,0,0,2
h8250012,6.26709,5.43656,6.26709,3260.85,1.71343,540.622,0.0,2,0,0,2
h8250014,6.72658,5.69029,6.72658,3865.14,1.65205,416.95,149.28,2,0,0,2
h8250015,6.97562,6.37147,6.97562,3677.45,1.73636,482.481,0.511341,2,0,0,2
h8250018,4.7939,3.81163,4.7939,2558.99,1.87146,376.394,0.0,2,0,0,2
h8250023,7.58216,6.74092,7.58216,3076.04,1.55689,459.21,0.413152,2,0,0,2
h8250025,7.21715,6.4541,7.14997,3542.78,1.57707,640.356,0.0,0,0,1,1
h8250027,9.10273,8.83175,9.10273,2501.01,1.59571,312.824,0.0,2,0,0,2
h8250031,4.1483,3.11877,4.13873,1580.26,2.02036,130.539,0.0,4,0,0,4
h8250032,6.61179,5.6071,6.57066,3779.5,1.68948,379.277,115.636,2,0,0,2
h8250038,4.72158,3.15051,4.31541,2634.53,1.8178,404.219,0.0,4,0,0,4
h8250039,4.66157,3.47948,4.65412,3065.05,2.08329,171.677,4.55665,2,0,0,2
h8250046,4.92467,3.57178,4.91987,2581.53,1.85512,338.953,4.65851,2,0,0,2
h8250047,8.86558,8.34264,8.86558,4159.99,1.53495,656.95,0.0,2,0,0,2
h8250050,7.29618,6.05667,7.28479,3517.66,1.58834,502.523,72.7883,2,0,0,2
h8250051,8.34046,7.55953,8.33851,4034.07,1.58287,510.609,45.8679,2,0,0,2
h8250054,5.24894,3.57833,5.13218,3645.02,1.75181,594.164,0.0,4,0,0,4
h8250066,4.88316,3.70106,4.88194,3048.3,1.8329,450.726,0.0,2,0,0,2
h8250068,5.92746,3.8212,5.92746,3594.64,1.77637,573.372,0.0,0,2,0,2
h8250070,5.99543,5.24048,5.98016,2666.94,1.79571,240.96,37.0972,2,0,0,2
h8250077,5.00689,3.52522,5.00689,2184.77,1.82668,286.21,12.1047,4,0,0,4
h8250078,5.06567,3.48741,5.06567,3466.79,1.84188,590.046,0.0,4,0,0,4
h8250089,3.68328,3.04822,3.68328,2014.26,1.98131,112.713,0.0,2,0,0,2
h8250096,6.25385,4.90643,6.25044,3588.11,1.7796,550.552,3.14015,2,0,0,2
h8250106,5.30696,3.53326,5.30696,2556.97,1.87294,318.885,0.0,2,0,0,2
h8250107,4.33244,3.09727,4.33244,2457.08,1.94908,263.897,0.0,2,0,0,2
h8250109,5.94791,4.98642,5.94791,3017.3,1.85173,346.209,2.0877,2,0,0,2
h8250113,7.19803,5.98355,7.11769,3735.92,1.49554,712.062,0.0,2,0,0,2
h8250116,9.69565,8.91424,9.69565,4423.38,1.44356,592.604,59.9002,2,0,0,2
h8250122,7.46891,6.34904,7.40646,4255.68,1.50044,617.094,36.3149,2,0,0,2
h8250126,6.28748,5.83944,6.28349,2515.44,1.58655,463.779,0.0,2,0,0,2
